codigo_postal,latitud,longitud
46640,38.8667,-0.75
46639,38.7111,-0.6944
46638,38.7111,-0.6944
46637,38.7111,-0.6944
46636,38.55,-0.4167
46635,38.7833,-0.7833
46630,38.8,-0.8833
46625,39.2333,-1.0667
46624,39.2,-1.0667
46623,39.1333,-1.0667
46622,39.1,-1.05
46621,39.02498,-1.08752
46620,39.0667,-1.05
46614,39.1167,-0.2833
46613,39.15,-0.3333
46612,39.15,-0.35
46611,39.1333,-0.4833
46610,39.1833,-0.4667
46600,39.15,-0.4333
46593,39.7833,-0.3667
46592,39.6167,-0.4667
46591,39.7,-0.3333
46590,39.7167,-0.35
46560,39.5667,-0.3167
46550,39.55,-0.3167
46540,39.5833,-0.3
46530,39.6167,-0.3
46529,39.65,-0.2167
46520,39.6728,-0.2286
46512,39.7167,-0.24165
46511,39.7333,-0.2667
46510,39.727766667,-0.25
46501,39.6833,-0.3
46500,39.6833,-0.2667
46470,39.405566667,-0.405566667
46469,39.3833,-0.4167
46460,39.3667,-0.4167
46450,39.2833,-0.4333
46440,39.2833,-0.4167
46439,39.2833,-0.3667
46430,39.2833,-0.3667
46420,39.2833,-0.2833
46419,39.1944,-0.3167
46418,39.1833,-0.3
46417,39.2,-0.3333
46410,39.2,-0.3167
46409,39.1417,-0.25
46408,39.2167,-0.25
46400,39.1667,-0.25
46394,39.4667,-0.5667
46393,39.6833,-0.9167
46392,39.4667,-0.9167
46391,39.525,-1.025
46390,39.51668,-1.162
46389,39.3833,-0.7
46388,39.4167,-0.6833
46380,39.4833,-0.6833
46370,39.4667,-0.7167
46369,39.3833,-0.7667
46368,39.3833,-0.7833
46367,39.3833,-0.8
46360,39.35,-0.85
46357,39.4,-1.066666667
46356,39.3,-1.1333
46355,39.4744,-1.1359
46354,39.4167,-1.291666667
46353,39.4667,-1.25
46352,39.4333,-1.183333333
46351,39.57498,-1.08332
46350,39.6,-0.9667
46340,39.48395,-1.0869
46339,39.6667,-1.3333
46330,39.65,-1.4
46321,39.7333,-1.2333
46320,39.7333,-1.2333
46318,39.5286,-1.3143
46317,39.5333,-1.4333
46316,39.5286,-1.3143
46315,39.5667,-1.25
46314,39.5833,-1.35
46313,39.583333333,-1.244466667
46312,39.7167,-1.1
46311,39.5333,-1.3667
46310,39.452785714,-1.3611
46300,39.5667,-1.2
46295,39.06665,-0.6083
46294,39.0667,-0.5667
46293,39.0667,-0.55
46292,39.1333,-0.5167
46291,39.2167,-0.5333
46290,39.3667,-0.4333
46270,39.0833,-0.5167
46269,39.15,-0.65
46268,39.1083,-0.575
46267,39.0833,-0.55
46266,39.0833,-0.5833
46260,39.1167,-0.5167
46250,39.1667,-0.5167
46249,39.2333,-0.5167
46240,39.2333,-0.5167
46230,39.2667,-0.4667
46229,39.35,-0.4667
46225,39.3583,-0.4583
46220,39.3667,-0.45
46210,39.4333,-0.4333
46200,39.4333,-0.4167
46199,39.3047625,-0.9762
46198,39.255533333,-0.761133333
46197,39.2833,-0.55
46196,39.2667,-0.5667
46195,39.2833,-0.5667
46194,39.3333,-0.6
46193,39.3333,-0.6167
46192,39.3667,-0.6
46191,39.5667,-0.6167
46190,39.3137,-0.7784
46187,39.5875,-0.5458
46185,39.6,-0.55
46184,39.5875,-0.5458
46183,39.5875,-0.5458
46182,39.5333,-0.4833
46181,39.6167,-0.5667
46180,39.6,-0.5833
46179,39.8297,-0.9462
46178,39.893941667,-1.009091667
46177,39.7667,-1.0333
46176,39.783,-0.981766667
46175,39.7212,-0.9706
46174,39.8297,-0.9462
46173,39.7167,-1.1
46172,39.8,-0.7
46171,39.7,-0.7
46170,39.78748,-0.8125
46169,39.73335,-0.525
46168,39.66665,-0.88335
46167,39.65,-0.8833
46166,39.6,-0.8333
46165,39.6167,-0.7667
46164,39.6,-0.7167
46163,39.75,-0.5167
46160,39.65,-0.70835
46150,39.6707,-0.7525
46149,39.6833,-0.3167
46148,39.75,-0.355566667
46147,40.0333,-1.2667
46146,40.0167,-1.2667
46145,40.05,-1.34165
46144,40.1333,-1.25
46143,39.9991,-1.0639
46142,40.1,-1.2833
46141,40.14165,-1.3
46140,40.0639,-1.2361
46139,39.5424,-0.3455
46138,39.5424,-0.3455
46137,39.5833,-0.3167
46136,39.5667,-0.35
46135,39.544425,-0.344425
46134,39.5333,-0.35
46133,39.5333,-0.3333
46132,39.5167,-0.35
46131,39.5167,-0.3667
46130,39.5667,-0.3333
46129,39.5,-0.35
46128,39.5,-0.35
46127,39.5,-0.35
46120,39.5,-0.35
46119,39.65,-0.4167
46118,39.6833,-0.4333
46117,39.583,-0.4591
46116,39.4698,-0.3774
46115,39.55,-0.3833
46114,39.5333,-0.3667
46113,39.55,-0.4
46112,39.5333,-0.4
46111,39.5333,-0.4
46110,39.5333,-0.4167
46100,39.5167,-0.4167
46080,39.4698,-0.3774
46071,39.461,-0.3337
46070,39.4698,-0.3774
46035,39.5018,-0.42065
46026,39.4698,-0.3774
46025,39.4698,-0.3774
46024,39.4698,-0.3774
46023,39.4631,-0.3521
46022,39.464,-0.347
46021,39.4679,-0.3558
46020,39.4698,-0.3774
46019,39.4698,-0.3774
46018,39.4698,-0.3774
46017,39.4698,-0.3774
46016,39.4698,-0.3774
46015,39.4828,-0.3906
46014,39.4698,-0.3774
46013,39.4557,-0.3669
46012,39.4698,-0.3774
46011,39.4617,-0.3302
46010,39.4715,-0.3659
46009,39.4805,-0.3893
46008,39.4728,-0.3876
46007,39.4662,-0.3781
46006,39.4602,-0.3717
46005,39.4683,-0.3649
46004,39.4704,-0.3686
46003,39.4771,-0.3731
46002,39.4693,-0.3787
46001,39.467,-0.3666
45960,40.1,-4.0333
45950,40.1833,-4.0333
45940,40.2,-4.0833
45930,40.2333,-4.1833
45920,40.1667,-4.2167
45919,40.1,-4.4333
45918,40.176,-4.5984
45917,40.15,-4.5
45910,40.1667,-4.4
45909,40.2056,-4.4167
45908,40.19165,-4.43335
45900,40.2333,-4.3833
45890,39.8167,-3.1
45880,39.7667,-3.1833
45870,39.7167,-3.3
45860,39.6237,-3.3381
45850,39.6167,-3.2
45840,39.6,-3.1
45830,39.5167,-3.0833
45820,39.5167,-3
45810,39.6667,-3.0167
45800,39.5667,-3.05
45790,39.5,-3.2333
45789,39.6,-3.6
45780,39.7,-3.5
45770,39.7167,-3.4333
45760,39.7833,-3.4833
45750,39.8667,-3.6167
45749,39.8,-3.7167
45740,39.8833,-3.7167
45730,39.4282,-3.3608
45720,39.427,-3.455
45710,39.4667,-3.5333
45700,39.4667,-3.6
45695,39.9083,-4.6417
45694,39.9083,-4.6417
45693,39.9167,-4.6
45692,39.9083,-4.6417
45691,39.9083,-4.6417
45690,39.9,-4.6833
45687,39.9,-5.1
45686,39.8833,-4.9833
45685,39.9667,-4.6333
45684,39.9833,-4.6167
45683,40.0167,-4.6667
45682,39.9833,-4.5667
45681,39.9667,-4.55
45680,39.95,-4.5667
45678,39.55,-4.7833
45677,39.5667,-4.8
45676,39.6,-4.8167
45675,39.5833,-4.8667
45674,39.6167,-4.9
45673,39.6333,-4.95
45672,39.45,-5.0167
45671,39.575,-4.95835
45670,39.65,-4.9833
45664,39.8667,-4.9167
45663,39.8333,-4.8167
45662,39.8,-4.925
45661,39.75,-5.0167
45660,39.75,-4.95
45654,39.8333,-4.7167
45653,39.7667,-4.7
45652,39.75,-4.75
45651,39.70835,-4.8
45650,39.6333,-4.7833
45646,40.0967,-4.6633
45645,40.1,-4.7167
45644,40.1167,-4.6167
45643,40.1,-4.65
45642,40.0667,-4.65
45641,40.1,-4.6833
45640,40.0967,-4.6633
45638,40.1571,-4.7857
45637,40.05,-4.8
45636,40.1571,-4.7857
45635,40.1,-4.8167
45634,40.1667,-4.8333
45633,40.2333,-4.75
45632,40.2167,-4.7833
45631,40.1833,-4.7333
45630,40.15,-4.7833
45622,40.0167,-4.8833
45621,40.0167,-4.85
45620,40.1,-4.9333
45614,39.9667,-4.9167
45613,39.9667,-4.95
45612,39.9833,-4.9833
45611,40.0667,-5.05
45610,40.0667,-5.0833
45600,39.95,-4.8333
45594,39.9667,-4.1333
45593,39.9333,-4.05
45592,40.0167,-3.95
45591,39.9667,-4.0125
45590,39.95,-3.9167
45589,39.8667,-5.25
45588,39.8833,-5.2333
45580,39.9,-5.2667
45578,39.5833,-5.05
45577,39.5167,-5.1167
45576,39.6,-5.1333
45575,39.6333,-5.1167
45574,39.6833,-5.0833
45573,39.7333,-5.1333
45572,39.81665,-5.225
45571,39.791666667,-5.133333333
45570,39.8,-5.1667
45569,39.9583,-5.15835
45568,40,-5.2833
45567,39.9,-5.2
45560,39.9167,-5.1667
45544,39.9667,-4.5
45543,40,-4.5
45542,40.05,-4.5167
45541,39.9333,-4.5
45540,39.95,-4.5
45534,39.95,-4.4333
45533,39.8833,-4.45
45532,39.9667,-4.45
45531,39.95,-4.4
45530,40.0167,-4.4333
45529,40.05,-3.9
45526,40.0167,-4.3167
45525,39.9833,-4.2333
45524,39.9667,-4.1833
45523,40,-4.3667
45522,39.9,-4.2167
45521,39.9,-4.3
45520,40.0167,-3.9167
45519,40.0146,-4.2875
45518,39.9667,-4.3
45517,39.9333,-4.35
45516,39.8667,-4.35
45515,40.0667,-4.3667
45514,40.1,-4.3167
45513,40.1167,-4.2333
45512,40.0146,-4.2875
45511,40.0167,-4.1833
45510,40.05,-4.2
45500,39.9833,-4.2833
45490,39.6383,-3.8167
45489,39.4167,-3.7
45480,39.4167,-3.7
45479,39.55,-3.9333
45470,39.5667,-3.8833
45460,39.6333,-3.7833
45450,39.65,-3.9
45440,39.7167,-3.8667
45430,39.7167,-3.8167
45420,39.7333,-3.8667
45410,39.7167,-3.65
45400,39.6833,-3.7667
45370,39.9667,-3.1667
45360,39.9833,-3.3667
45350,39.9833,-3.4333
45340,40,-3.5667
45314,39.9333,-3.6167
45313,39.9,-3.6333
45312,39.9,-3.5333
45311,39.9083,-3.5292
45310,39.9,-3.3333
45300,39.9333,-3.5167
45292,39.95,-3.85
45291,40.0167,-3.85
45290,40.05,-3.8333
45280,39.95,-3.9667
45270,39.9167,-3.9
45260,39.9667,-3.8833
45250,39.9833,-3.7667
45240,40.0167,-3.8
45230,40.0667,-3.85
45224,40.1,-3.65
45223,40.0958,-3.7375
45222,40.0667,-3.7333
45221,40.1,-3.7667
45220,40.1167,-3.8
45217,40.15,-3.8667
45216,40.1667,-3.9
45215,40.15,-3.9167
45214,40.1167,-3.9167
45213,40.1167,-3.95
45212,40.0833,-3.95
45211,40.05,-3.9833
45210,40.0833,-3.8667
45200,40.1167,-3.8333
45191,39.7833,-3.9333
45190,39.7833,-3.9333
45183,40.15,-4.1167
45182,40.05,-4.1167
45181,40.0167,-4.0833
45180,40.0833,-4.1167
45179,39.7667,-4.5667
45170,39.7833,-4.6333
45165,39.7,-4.3833
45164,39.7,-4.2667
45163,39.7167,-4.2167
45162,39.75,-4.1833
45161,39.7833,-4.1667
45160,39.8167,-4.15
45159,39.6167,-4.5
45150,39.6333,-4.4667
45140,39.7167,-4.6333
45139,39.4333,-4.7167
45138,39.525,-4.70835
45130,39.6667,-4.6333
45128,39.6333,-4.2833
45127,39.6167,-4.2167
45126,39.625,-4.16665
45125,39.7,-4.1167
45124,39.7667,-4.1333
45123,39.7667,-4.05
45122,39.8,-4.0333
45121,39.5667,-4.35
45120,39.6778,-4.1685
45114,39.7,-4.0333
45113,39.7333,-3.9333
45112,39.8,-3.9833
45111,39.8,-4.0333
45110,39.75,-3.9833
45109,39.6333,-3.9417
45100,39.7,-3.95
45080,39.8581,-4.0226
45071,39.8581,-4.0226
45070,39.8581,-4.0226
45009,39.8581,-4.0226
45008,39.8581,-4.0226
45007,39.8581,-4.0226
45006,39.8581,-4.0226
45005,39.8733,-4.0445
45004,39.8551,-4.0338
45003,39.8653,-4.0217
45002,39.8569,-4.0243
45001,39.8597,-4.0208
44793,40.95,-0.975
44792,40.933333333,-0.7278
44791,40.950033333,-0.849966667
44790,41.05,-0.8833
44780,41.0333,-0.8
44779,40.7833,-0.8667
44770,40.8,-0.8167
44769,40.8,-0.9167
44760,40.8167,-0.85
44750,40.85,-0.8833
44742,40.8833,-0.8833
44741,40.8667,-1.0167
44740,40.8667,-0.9333
44730,40.822233333,-0.994433333
44721,40.78335,-1.075
44720,40.7667,-1
44712,40.75,-0.9333
44711,40.7,-0.9667
44710,40.7167,-1
44709,40.84165,-0.73335
44708,40.7833,-0.75
44707,40.8,-0.63335
44706,40.8,-0.7
44700,40.8333,-0.8
44661,40.9265,0.0157
44660,40.9265,0.0157
44653,40.75,-0.0667
44652,40.7833,-0.0333
44651,40.8333,-0.05
44650,40.9,0
44643,40.8667,-0.11665
44642,40.9067,-0.1
44641,40.9,-0.1
44640,40.95,-0.0833
44630,40.9833,-0.1333
44624,40.95,0.3
44623,40.9333,0.2167
44622,40.9833,0.2667
44621,41.05,0.1167
44620,40.9833,0.0833
44610,41.0167,0.2
44600,41.05,-0.1333
44597,40.9333,0.1167
44596,40.9333,0.0833
44595,40.95,0.0333
44594,40.9833,-0.0333
44593,41.15,-0.4667
44592,41.225,-0.375
44591,41.2833,-0.55
44590,41.2833,-0.4833
44589,40.8583,0.0417
44588,40.8333,0.1833
44587,40.8,0.0667
44586,40.75,0.0333
44580,40.8833,0.15
44579,40.9167,-0.2667
44570,40.9415,-0.2324
44566,40.794433333,-0.227766667
44565,40.8167,-0.2667
44564,40.8333,-0.25
44563,40.691666667,-0.3
44562,40.761133333,-0.4
44561,40.8167,-0.3333
44560,40.8,-0.3167
44559,40.66666,-0.55
44558,40.84165,-0.6083
44557,40.877766667,-0.522233333
44556,40.83335,-0.44165
44550,40.8921,-0.3814
44549,41.0167,-0.6833
44548,40.9833,-0.6667
44547,41.0333,-0.6
44540,41.1167,-0.5167
44530,41.1667,-0.45
44520,41.1833,-0.3833
44510,41.2167,-0.4333
44509,40.9667,-0.5167
44500,40.9667,-0.4333
44496,40.9333,-1.25
44495,40.975,-1.25835
44494,41.1167,-1.25
44493,41.09,-1.05334
44492,41.012475,-1.112475
44491,41.091666667,-1.208333333
44490,41.0667,-1.2333
44480,40.05,-0.6833
44479,40.1333,-0.6167
44478,40.1583,-0.6333
44477,40.1583,-0.6333
44470,40.1833,-0.65
44460,40.1333,-0.8167
44459,40.15,-1.0333
44450,40.2167,-0.9167
44442,40.3,-0.8833
44441,40.2833,-0.8667
44440,40.3167,-0.9
44433,40.45,-0.7167
44432,40.3667,-0.7
44431,40.35,-0.7389
44430,40.2333,-0.8
44424,40.2,-0.78335
44423,40.0667,-0.9
44422,39.99582,-0.84582
44421,40,-0.99165
44420,40.05,-0.8333
44415,40.175,-0.63335
44414,40.2333,-0.6333
44413,40.3833,-0.6
44412,40.3167,-0.5667
44411,40.2667,-0.45
44410,40.35,-0.45
44409,40.3417,-0.80835
44400,40.25,-0.75
44397,40.3833,-1.1333
44396,40.4167,-1.1833
44395,40.7458,-1.2854
44394,40.7,-1.30835
44393,40.8333,-1.3333
44392,40.8833,-1.3333
44391,40.9833,-1.3
44390,41.0667,-1.3833
44382,40.658333333,-1.266666667
44381,40.6,-1.3
44380,40.5167,-1.2667
44370,40.45,-1.2833
44369,40.61665,-1.45
44368,40.53335,-1.475
44367,40.5167,-1.5833
44366,40.55,-1.65
44360,40.5667,-1.3167
44359,40.88335,-1.43335
44358,40.84165,-1.1083
44357,40.8333,-1.1833
44350,40.8333,-1.3167
44340,40.8667,-1.3167
44330,41.0167,-1.3333
44320,41.05,-1.35
44315,40.7667,-1.5
44314,40.8167,-1.4833
44313,40.7333,-1.5
44311,40.6833,-1.5
44310,40.65,-1.5167
44300,40.7833,-1.35
44233,40.8833,-1.5667
44232,40.9167,-1.5
44231,41,-1.4167
44230,40.9667,-1.4333
44223,40.8833,-1
44222,40.9167,-1.0667
44221,40.9167,-1.1
44220,40.91665,-1.125
44213,41,-0.88335
44212,41.005533333,-1.027766667
44211,40.977766667,-1.172233333
44210,40.9333,-1.2
44200,40.9167,-1.3
44195,40.35,-1.1667
44194,40.4667,-1.15
44193,40.375,-1.0083
44192,40.2917,-1.05835
44191,40.2,-1.083333333
44190,40.3,-1.1167
44169,40.711133333,-0.8278
44168,40.675,-0.9
44167,40.6333,-1.1333
44166,40.7667,-1.2
44165,40.6833,-1.1667
44164,40.7,-1.10835
44163,40.6333,-1
44162,40.422225,-1.061125
44161,40.583333333,-0.972233333
44160,40.55,-1.0333
44159,40.6394,-0.7409
44158,40.7389,-0.661133333
44157,40.675,-0.7583
44156,40.56665,-0.76665
44155,40.555566667,-0.805566667
44150,40.6667,-0.7
44147,40.4333,-0.85
44146,40.45,-0.8167
44145,40.4833,-0.7333
44144,40.5333,-0.6667
44143,40.5,-0.5167
44142,40.4833,-0.3167
44141,40.594433333,-0.338866667
44140,40.5333,-0.4
44134,40.177775,-1.35
44133,40.15,-1.19165
44132,40.15835,-1.2333
44131,40.2333,-1.1833
44130,40.2833,-1.15
44126,40.35,-1.5917
44125,40.3833,-1.5
44124,40.3333,-1.5333
44123,40.2333,-1.525
44122,40.283333333,-1.405566667
44121,40.3083,-1.2917
44120,40.3,-1.5
44115,40.3833,-1.7167
44114,40.41665,-1.68335
44113,40.4167,-1.5889
44112,40.4333,-1.5667
44111,40.4333,-1.5333
44110,40.4167,-1.35
44100,40.4,-1.45
44080,40.3456,-1.1065
44071,40.3456,-1.1065
44070,40.3456,-1.1065
44003,40.3456,-1.1065
44002,40.3341,-1.1022
44001,40.34,-1.1076
43897,41.12,0.9367
43896,41.12,0.9367
43895,41.12,0.9367
43894,41.35,0.6667
43893,41.1333,1.3833
43892,41.0833,0.9667
43891,41.02055,0.8263
43890,41.0034,0.8788
43887,41.25,1.3
43886,41.23335,1.325
43885,41.2333,1.3667
43884,41.2167,1.45
43883,41.1833,1.4667
43882,41.2148,1.4278
43881,41.2,1.6333
43880,41.2,1.5167
43879,40.7167,0.5583
43878,40.7167,0.5333
43877,40.7167,0.5583
43870,40.7167,0.5833
43860,40.9,0.8
43850,41.0667,1.05
43840,41.0667,1.1333
43839,41.1667,1.45
43830,41.15,1.4
43820,41.1833,1.5667
43817,41.3303,1.3606
43816,41.433333333,1.425
43815,41.341666667,1.3833333333
43814,41.3303,1.3606
43813,41.3,1.3
43812,41.276666667,1.3533333333
43811,41.4,1.2833
43810,41.3303,1.3606
43800,41.2833,1.25
43792,41.1833,0.5833
43791,41.1833,0.5667
43790,41.1833,0.575
43787,41.0333,0.25
43786,41.1,0.3167
43785,41,0.3833
43784,41.0929,0.3762
43783,41.1833,0.35
43782,41.1167,0.4167
43781,41.1667,0.4833
43780,41.05,0.4333
43777,41.1,0.75
43776,41.1,0.7833
43775,41.1208,0.8521
43774,41.13335,0.875
43773,41.1333,0.9167
43772,41.1333,1
43771,41.1333,0.9667
43770,41.1,0.65
43765,41.2,1.2833
43764,41.1667,1.3167
43763,41.191666667,1.375
43762,41.1667,1.3583333333
43761,41.1833,1.4167
43760,41.2,1.2167
43750,41.2333,0.55
43749,41.1333,0.65
43748,41.0333,0.6333
43747,41.04165,0.61665
43746,41.0583,0.725
43740,41.0611,0.6611
43739,41.1833,0.85
43738,41.1738,0.7762
43737,41.2,0.8
43736,41.166666667,0.7222
43730,41.1333,0.8167
43729,41.2583,1.6833
43720,41.258333333,1.6833333333
43719,41.2333,1.5833
43718,41.258333333,1.425
43717,41.2833,1.4833
43716,41.25,1.4833
43715,41.25,1.55
43714,41.265,1.52
43713,41.3,1.5667
43712,41.2833,1.55
43711,41.2833,1.5833
43710,41.25,1.55
43700,41.2167,1.5333
43597,40.9,0.2667
43596,40.95,0.3167
43595,40.9833,0.4
43594,40.9222,0.3972
43593,40.9167,0.4
43592,40.9,0.5
43591,40.8833,0.5
43590,40.9222,0.3972
43580,40.782,0.4598
43570,40.7167,0.5
43569,40.6333,0.2833
43560,40.6333,0.2833
43559,40.625,0.3917
43558,40.6667,0.5167
43550,40.5973,0.4472
43549,40.6167,0.6
43548,40.6167,0.6
43540,40.6167,0.6
43530,40.55,0.4833
43529,40.8417,0.45
43528,40.8667,0.4
43527,40.8417,0.45
43520,40.8167,0.5
43519,40.8667,0.7167
43518,40.8,0.5333
43517,40.8259,0.5241
43516,40.65,0.4667
43515,40.6667,0.4667
43514,40.7333,0.3667
43513,41,0.6
43512,40.9667,0.5167
43511,40.9,0.5167
43510,40.85,0.5333
43500,40.8,0.5167
43491,41.3,1.2
43490,41.3333,1.1833
43481,41.2667,2
43480,41.1167,1.15
43479,41.25,1.1
43470,41.25,1.1
43460,41.2667,1.1667
43459,41.3,1.0833
43450,41.3167,1.1833
43449,41.4667,1.0833
43448,41.425,1.0917
43440,41.3833,1.1
43439,41.35835,0.975
43430,41.4,1.05
43429,41.533333333,1.3917
43428,41.466675,1.3389
43427,41.5375,1.275
43426,41.4667,1.2833
43425,41.494425,1.244425
43424,41.45,1.25
43423,41.4167,1.2
43422,41.4,1.2333
43421,41.4889,1.40555
43420,41.5333,1.3833
43415,41.3333,1.1167
43414,41.35,1.2167
43413,41.3792,1.1708
43412,41.45,1.1833
43411,41.3792,1.1708
43410,41.3833,1.1667
43400,41.3667,1.1667
43393,41.2,1.1167
43392,41.1667,1.1
43391,41.0725,1.056
43390,41.1611,1.0833
43382,41.1833,1.05
43381,41.2,1.05
43380,41.2333,1.0333
43379,41.2444,0.7667
43376,41.2333,0.85
43375,41.2167,0.7833
43374,41.2167,0.7667
43373,41.25,0.7333
43372,41.2667,0.7167
43371,41.2833,0.75
43370,41.2444,0.7667
43365,41.2,0.9833
43364,41.2875,1.02916
43363,41.3167,0.8833
43362,41.25,0.9333
43361,41.25,0.0833
43360,41.3,1.25
43350,41.1667,1.0167
43340,41.1167,1
43330,41.1333,1.05
43321,41.05,0.8667
43320,41.05,0.8667
43312,41.1,0.9
43311,41.1,0.9
43310,41.1,0.9
43300,41.75,1.1833
43206,41.15,1.1167
43205,41.13335,1.18335
43204,41.1527,1.1087
43203,41.1582,1.1129
43202,41.15,1.1167
43201,41.15,1.1167
43200,41.15,1.1167
43178,41.2154,1.2769
43155,41.2,1.25
43154,41.1875,1.2542
43153,41.2,1.25
43152,41.1833,1.25
43151,41.1667,1.2667
43150,41.1875,1.2542
43144,41.2333,1.25
43143,41.24165,1.20835
43142,41.2167,1.2167
43141,41.2167,1.2167
43140,41.1833,1.2167
43130,41.45,1.8667
43120,41.15,1.2167
43110,41.1167,1.1833
43100,41.2154,1.2769
43080,41.1167,1.25
43071,41.1167,1.25
43070,41.1167,1.25
43008,41.1167,1.25
43007,41.1231,1.2804
43006,41.1155,1.223
43005,41.1195,1.2404
43004,41.1148,1.2538
43003,41.1159,1.2583
43002,41.123,1.254
43001,41.115,1.2499
42391,41.55835,-3.1333
42368,41.359255556,-2.8611
42367,41.41665,-2.766675
42366,41.520822222,-2.870822222
42360,41.4667,-2.85
42351,41.672925,-3.23335
42350,41.65,-3.1333
42345,41.51665,-3.19375
42344,41.350016667,-3.172216667
42342,41.452371429,-3.300014286
42341,41.366666667,-3.2222
42340,41.4667,-3.2167
42330,41.5833,-3.2
42329,41.6667,-3.33335
42328,41.5375,-3.40415
42320,41.612525,-3.316675
42318,41.647216667,-3.044433333
42317,41.712525,-3.0125
42315,41.353333333,-3.024433333
42313,41.527785714,-2.994442857
42311,41.4375,-3.089575
42310,41.5333,-3.1
42300,41.5833,-3.0667
42294,41.585177778,-2.748155556
42291,41.635411111,-2.670833333
42290,41.6875,-2.562475
42269,41.1167,-2.0833
42260,41.2667,-2.1667
42259,41.17334,-2.22334
42258,41.288866667,-2.322233333
42257,41.1889,-2.3389
42250,41.2167,-2.2667
42248,41.225,-2.458333333
42240,41.13666,-2.36666
42230,41.159525,-2.492875
42225,41.44334,-2.31666
42223,41.469057143,-2.404757143
42222,41.3667,-2.3083
42220,41.42084,-2.20418
42218,41.533322222,-2.414811111
42216,41.391654545,-2.485009091
42214,41.344466667,-2.622233333
42213,41.273828571,-2.595242857
42212,41.43334,-2.56
42211,41.503333333,-2.616683333
42210,41.4611,-2.683325
42200,41.4833,-2.5333
42193,41.671216667,-2.836375
42192,41.73334,-2.68666
42191,41.63125,-2.4190125
42190,41.7916,-2.5570875
42189,41.833333333,-2.29
42181,41.9083125,-2.1958375
42180,41.860608333,-2.309083333
42175,41.97082,-2.1875
42174,42.025,-2.283328571
42173,42.04048,-2.411906667
42172,41.9762,-2.3452375
42169,41.98,-2.49
42167,41.91,-2.43
42166,41.9167,-2.5833
42165,41.933333333,-2.566666667
42164,41.9,-2.4833
42162,41.8548875,-2.4233875
42161,41.95,-2.404175
42159,41.8833,-2.6167
42158,41.95,-2.9333
42157,41.9333,-2.8833
42156,41.9333,-3.094425
42154,41.9167,-2.65
42153,41.8750125,-2.579175
42150,41.9167,-2.7667
42149,41.8333,-3
42148,41.76665,-2.972925
42147,41.7755,-3.0125
42146,41.8,-2.81665
42145,41.812525,-2.65835
42142,41.796666667,-3.220016667
42141,41.73668,-3.15499
42140,41.8333,-3.0667
42138,41.6389,-2.041683333
42134,41.7197,-2.339390909
42132,41.647625,-2.2000125
42130,41.7,-2.223814286
42128,41.583328571,-2.297628571
42127,41.55835,-2.20415
42126,41.525933333,-2.051855556
42120,41.6167,-2.2167
42113,41.8833125,-2.0642875
42112,41.763327273,-2.173327273
42110,41.7833,-1.9833
42108,41.8583,-1.9833
42107,41.79,-1.87
42100,41.8559,-1.9224
42080,41.764,-2.4688
42071,41.764,-2.4688
42070,41.764,-2.4688
42005,41.7644,-2.465
42004,41.764,-2.4688
42003,41.7644,-2.465
42002,41.764,-2.4688
42001,41.764,-2.4688
41989,37.4833,-6
41980,37.4667,-6.0167
41970,37.4333,-6.0333
41960,37.3833,-6.0667
41950,37.3833,-6.05
41940,37.3833,-6.0333
41930,37.3667,-6.0667
41928,37.3167,-6.05
41927,37.3333,-6.0667
41920,37.3667,-6.0333
41910,37.3976,-6.0476
41909,37.4167,-6.1
41908,37.4167,-6.05
41907,37.4167,-6.0667
41900,37.4,-6.0333
41899,37.7222,-6.305533333
41898,37.6875,-6.40834
41897,37.6333,-6.5167
41890,37.7083,-6.34165
41889,37.6667,-6.233333333
41888,37.6167,-6.1667
41880,37.449033333,-6.125
41870,37.5167,-6.2667
41860,37.5333,-6.15
41850,37.2481,-6.3061
41849,37.3061,-6.2481
41840,37.3028,-6.2983
41830,37.5243,-6.2639
41820,37.3667,-6.3167
41810,37.3833,-6.3333
41809,37.4333,-6.1667
41808,37.4,-6.1333
41807,37.3833,-6.1167
41806,37.3667,-6.15
41805,37.35,-6.1833
41804,37.4167,-6.15
41800,37.3833,-6.2
41780,36.9667,-5.4333
41770,37,-5.5667
41760,37.0833,-5.6333
41750,37.15,-5.7167
41749,36.85,-6.0333
41740,36.9167,-6.0667
41730,36.9833,-5.9333
41729,37.1606,-5.9236
41728,37.1606,-5.9236
41727,37.1606,-5.9236
41720,37.1606,-5.9236
41719,37.0628,-5.8044
41710,37.1861,-5.7867
41700,37.2873,-5.9181
41670,36.9667,-5.2167
41661,37.0167,-5.15
41660,37.05,-5.1833
41659,37.10835,-5.1083
41658,37.1167,-4.9833
41657,37.1,-4.9833
41650,37.0667,-5.1
41640,37.2333,-5.1167
41630,37.35,-5.2167
41620,37.3333,-5.4
41610,37.3,-5.5
41600,37.183333333,-5.575
41599,37.225,-4.7
41590,37.2,-4.8
41580,37.2833,-4.7667
41570,37.3,-4.6667
41569,37.3667,-4.95835
41568,37.35,-4.9833
41567,37.3667,-4.85
41566,37.2167,-4.9
41565,37.25,-4.9167
41564,37.2667,-4.8333
41560,37.3,-4.858333333
41550,36.85,-2.4917
41540,37.2333,-5.3167
41530,37.1333,-5.45
41520,37.3833,-5.7167
41510,37.15,-5.825
41500,37.3316,-5.84225
41479,37.7833,-5.3833
